Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
TrainsUK2_1|0|33_Calculation_4220604162631191|2587471|218417|218441|0.99989|11.8465|11.8452|string|None|None||||||||||||||||||||||||||||||||||||
TrainsUK2_1|0|34_Calculation_5580608170646388|589818|93725|82317|1.13859|6.29307|7.1652|string|target|Dict_Sharing|23|26|6.293943|6.293943|6.293943|7.205204|0|11852|-1|-1|1293|1293|-1|-1|-1|-1|-1.000000|11641|11662|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|2|81860|82305|-1|-1|-1|-1||30|33
TrainsUK2_1|0|35_Calculation_6080608165132814|524288|148260|108321|1.36871|3.53627|4.84013|string|target|Dict_Sharing|1|27|95.136456|3.536489|26.890746|5.355561|-26224|50355|-1|-1|2|4991|-1|-1|-1|-1|-1.000000|26270|39995|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|97896|108309|-1|-1|-1|-1||2|34
TrainsUK2_1|0|36_Calculation_9230610113105724|262144|17462|10974|1.59122|15.0123|23.8877|integer|source|Dict_Sharing|28|11|15.019997|3.384031|13.709743|3.770337|-1668|7937|-1|-1|3|418|-1|-1|-1|-1|-1.000000|1680|1692|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|2|69528|75813|-1|-1|-1|-1||35|18
Uberlandia_1|0|1_Calculation_838513981443702785|640138|126884|126908|0.999811|5.04506|5.04411|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|2_Calculation_838513981462429699|1333978|656338|656362|0.999963|2.03246|2.03238|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|3_Codigo Diploma_Certificado|332019|198554|72917|2.72301|1.67218|4.55338|string|target|Dict_Sharing|65|2|37.097597|1.744301|8.145720|3.317271|-58414|90257|-1|-1|3|5057|-1|-1|-1|-1|-1.000000|58446|90152|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|60479|100088|72905|-1|-1|-1|-1||74|2
Uberlandia_1|0|4_Cor da Pele|1605065|26545|2851|9.31077|60.4658|562.983|string|source|Dict_Sharing|3|30|60.777197|46.506685|60.168878|539.736260|-267|31647|-1|-1|7|8|-1|-1|-1|-1|-1.000000|373|398|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1431|1424|2984|2616|-1|-1|-1|-1||3|37
Uberlandia_1|0|7_Number of Records|262144|4|3345|0.00119581|65536|78.3689|integer|source|Dict_Sharing|4|16|65536.000000|4.529956|79.125868|5.570894|-3309|10812|-1|-1|1|312|-1|-1|-1|-1|-1.000000|1248|1260|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|47056|56628|-1|-1|-1|-1||6|18
Uberlandia_1|0|8_ch_catalogo_guia|262144|34217|21765|1.57211|7.66122|12.0443|integer|source|Dict_Sharing|5|6|7.708077|4.497007|7.618472|7.322458|-400|22493|-1|-1|10|109|-1|-1|-1|-1|-1.000000|440|452|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|35800|48268|-1|-1|-1|-1||7|8
Uberlandia_1|0|9_ch_da_oferta|262144|58293|48280|1.20739|4.49701|5.42966|integer|target|Dict_Sharing|5|6|7.708077|4.497007|7.618472|7.322458|-400|22493|-1|-1|10|109|-1|-1|-1|-1|-1.000000|440|452|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|35800|48268|-1|-1|-1|-1||7|8
Uberlandia_1|0|10_ch_max_financiavel|262144|34217|21385|1.60005|7.66122|12.2583|integer|source|Dict_Sharing|7|8|7.708077|7.542193|7.703547|13.840760|-20|15817|-1|-1|10|14|-1|-1|-1|-1|-1.000000|60|72|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|18940|21260|-1|-1|-1|-1||9|10
Uberlandia_1|0|11_ch_maxima_permitida|262144|34757|21272|1.63393|7.54219|12.3234|integer|target|Dict_Sharing|7|8|7.708077|7.542193|7.703547|13.840760|-20|15817|-1|-1|10|14|-1|-1|-1|-1|-1.000000|60|72|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|18940|21260|-1|-1|-1|-1||9|10
Uberlandia_1|0|12_ch_min_financiavel|262144|34217|21385|1.60005|7.66122|12.2583|integer|source|Dict_Sharing|9|10|7.708077|7.542193|7.703547|13.840760|-20|15817|-1|-1|10|14|-1|-1|-1|-1|-1.000000|60|72|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|18940|21260|-1|-1|-1|-1||11|12
Uberlandia_1|0|13_ch_minima_do_curso|262144|34757|21272|1.63393|7.54219|12.3234|integer|target|Dict_Sharing|9|10|7.708077|7.542193|7.703547|13.840760|-20|15817|-1|-1|10|14|-1|-1|-1|-1|-1.000000|60|72|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|18940|21260|-1|-1|-1|-1||11|12
Uberlandia_1|0|14_co_matricula_estudante|262144|145148|145172|0.999835|1.80605|1.80575|integer|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|15_cod_da_unidade_de_ensino|262144|81061|81085|0.999704|3.23391|3.23295|integer|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|16_cod_ibge_da_ue|262144|74277|66093|1.12383|3.52928|3.96629|integer|source|Dict_Sharing|13|14|3.529276|3.371844|3.488695|4.532227|-864|19905|-1|-1|390|565|-1|-1|-1|-1|-1.000000|2424|2436|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|57840|64052|-1|-1|-1|-1||15|16
Uberlandia_1|0|17_cod_ibge_do_local_da_oferta|262144|77745|64064|1.21355|3.37184|4.09191|integer|target|Dict_Sharing|13|14|3.529276|3.371844|3.488695|4.532227|-864|19905|-1|-1|390|565|-1|-1|-1|-1|-1.000000|2424|2436|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|57840|64052|-1|-1|-1|-1||15|16
Uberlandia_1|0|18_codigo_da_oferta|262144|94561|84988|1.11264|2.77222|3.08448|integer|target|Dict_Sharing|69|15|5.155342|2.772221|4.301321|3.271402|-10095|14429|-1|-1|62|2535|-1|-1|-1|-1|-1.000000|10344|10356|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|80132|84976|-1|-1|-1|-1||78|17
Uberlandia_1|0|19_codigo_do_curso|262144|57868|56640|1.02168|4.53003|4.62825|integer|target|Dict_Sharing|4|16|65536.000000|4.529956|79.125868|5.570894|-3309|10812|-1|-1|1|312|-1|-1|-1|-1|-1.000000|1248|1260|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|47056|56628|-1|-1|-1|-1||6|18
Uberlandia_1|0|20_comunidade_quilombola|389820|10217|2172|4.70396|38.1541|179.475|string|target|Dict_Sharing|64|17|179.454793|38.485537|179.454793|154.690476|0|7609|-1|-1|3|1|-1|-1|-1|-1|-1.000000|54|75|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1700|2520|2160|-1|-1|-1|-1||73|19
Uberlandia_1|0|21_cpf aluno|967380|503779|503803|0.999952|1.92025|1.92016|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|25_data_de_conclusao|307106|11501|8868|1.29691|26.7025|34.6308|string|source|Dict_Sharing|19|50|32.764963|34.555290|29.906125|109.686869|-896|7749|-1|-1|23|65|-1|-1|-1|-1|-1.000000|1214|1239|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|59901|1428|3564|2520|-1|-1|-1|-1||24|57
Uberlandia_1|0|28_desempregado|390147|10496|2412|4.35158|37.171|161.752|string|target|Dict_Sharing|55|20|38.414072|38.174853|38.414072|155.313296|0|7708|-1|-1|2|2|-1|-1|-1|-1|-1.000000|17|38|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1698|1591|2512|2400|-1|-1|-1|-1||62|27
Uberlandia_1|0|29_ds_email|1741138|787114|787138|0.99997|2.21205|2.21199|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|30_ds_identificador_turma|5325183|215508|215532|0.999889|24.7099|24.7072|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|31_ds_tipo_beneficiario|391008|10705|3130|3.42013|36.5257|124.923|string|source|Dict_Sharing|23|68|37.150404|36.981394|35.601202|125.159774|-458|7611|-1|-1|6|12|-1|-1|-1|-1|-1.000000|756|777|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1672|1424|3192|2452|-1|-1|-1|-1||30|77
Uberlandia_1|0|32_dt_cadastro|1519035|159603|159627|0.99985|9.51758|9.51615|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|33_ead|1376260|21|45|0.466667|65536.2|30583.6|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|34_edicao_catalogo_guia|1095968|10573|10597|0.997735|103.657|103.422|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|35_edital|1602704|10236|2373|4.31353|156.575|675.391|string|source|Dict_Sharing|27|62|157.932992|9.381711|155.693025|15.498278|-146|14385|-1|-1|1|26|-1|-1|-1|-1|-1.000000|175|200|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|22064|36368|-1|-1|-1|-1||34|71
Uberlandia_1|0|36_eixo_tecnologico_catalogo_guia|1715210|31495|31519|0.999239|54.4598|54.4183|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|37_eixo_tecnológico|1722918|30961|30985|0.999225|55.648|55.6049|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|38_escolaridade do aluno|1610573|34743|2628|13.2203|46.3568|612.851|string|target|Dict_Sharing|3|30|60.777197|46.506685|60.168878|539.736260|-267|31647|-1|-1|7|8|-1|-1|-1|-1|-1.000000|373|398|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1431|1424|2984|2616|-1|-1|-1|-1||3|37
Uberlandia_1|0|39_escolaridade_catalogo_guia|271144|2659|2683|0.991055|101.972|101.06|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|40_forma_ingresso|1046009|20041|20065|0.998804|52.1935|52.131|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|41_instituicao|361299|29328|29352|0.999182|12.3193|12.3092|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|42_mantenedora|2516947|51167|51191|0.999531|49.1908|49.1678|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|43_municipio_da_ue|1006630|77594|72791|1.06598|12.973|13.829|string|source|Dict_Sharing|35|36|12.973039|12.012079|12.424923|17.416684|-3423|26024|-1|-1|388|561|-1|-1|-1|-1|-1.000000|9126|9142|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|57840|64052|-1|-1|-1|-1||42|43
Uberlandia_1|0|44_municipio_do_local_da_oferta|1007381|83864|64064|1.30907|12.0121|15.7246|string|target|Dict_Sharing|35|36|12.973039|12.012079|12.424923|17.416684|-3423|26024|-1|-1|388|561|-1|-1|-1|-1|-1.000000|9126|9142|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|57840|64052|-1|-1|-1|-1||42|43
Uberlandia_1|0|45_no_dependencia_admin|904039|11252|11276|0.997872|80.3447|80.1737|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|46_no_modalidade|393684|10371|2314|4.48185|37.9601|170.131|string|source|Dict_Sharing|38|40|38.374500|38.374500|38.374500|157.473600|0|7759|-1|-1|2|2|-1|-1|-1|-1|-1.000000|28|49|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1424|1424|2500|2252|-1|-1|-1|-1||45|47
Uberlandia_1|0|47_no_parceiro_demandante|425321|2543|2567|0.990651|167.252|165.688|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|48_no_programa|393684|10371|2264|4.58083|37.9601|173.889|string|target|Dict_Sharing|38|40|38.374500|38.374500|38.374500|157.473600|0|7759|-1|-1|2|2|-1|-1|-1|-1|-1.000000|28|49|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1424|1424|2500|2252|-1|-1|-1|-1||45|47
Uberlandia_1|0|49_no_sistema_ensino|988327|9215|9239|0.997402|107.252|106.973|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|50_no_subdependencia_admin|321273|10107|10131|0.997631|31.7872|31.7119|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|51_nome aluno|1846314|855374|855398|0.999972|2.15849|2.15843|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|52_nome da sit matricula (situacao detalhada)|1020120|34566|34590|0.999306|29.5122|29.4918|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|53_nome_curso_catalogo_guia|2096613|62057|62081|0.999613|33.7853|33.7722|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|54_nome_da_ue|3787949|111188|111213|0.999775|34.068|34.0603|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|55_nome_da_uer|410784|17799|17823|0.998653|23.079|23.048|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|56_nome_do_curso|2134426|85164|85188|0.999718|25.0625|25.0555|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|57_nu_telefone|807015|423446|423470|0.999943|1.90583|1.90572|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|58_nu_telefone_celular|390924|11433|2532|4.5154|34.1926|154.393|string|target|Dict_Sharing|19|50|32.764963|34.555290|29.906125|109.686869|-896|7749|-1|-1|23|65|-1|-1|-1|-1|-1.000000|1214|1239|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|59901|1428|3564|2520|-1|-1|-1|-1||24|57
Uberlandia_1|0|59_oferta_cadastro_online|396620|2385|2409|0.990037|166.298|164.641|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|60_pcd|393220|6|30|0.2|65536.7|13107.3|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|61_populacao_campo|389820|10217|2204|4.63566|38.1541|176.869|string|source|Dict_Sharing|53|54|38.485537|38.485537|38.485537|170.375874|0|7841|-1|-1|1|1|-1|-1|-1|-1|-1.000000|10|31|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|2288|2160|-1|-1|-1|-1||60|61
Uberlandia_1|0|62_povo_indigena|389820|10217|2172|4.70396|38.1541|179.475|string|target|Dict_Sharing|53|54|38.485537|38.485537|38.485537|170.375874|0|7841|-1|-1|1|1|-1|-1|-1|-1|-1.000000|10|31|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|2288|2160|-1|-1|-1|-1||60|61
Uberlandia_1|0|63_seguro_desenprego|389826|10244|2227|4.59991|38.0541|175.045|string|source|Dict_Sharing|55|20|38.414072|38.174853|38.414072|155.313296|0|7708|-1|-1|2|2|-1|-1|-1|-1|-1.000000|17|38|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1698|1591|2512|2400|-1|-1|-1|-1||62|27
Uberlandia_1|0|64_sexo do aluno|326260|18350|18374|0.998694|17.7798|17.7566|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|65_situacao_da_turma|797111|18100|18124|0.998676|44.0393|43.981|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|68_st_financiavel|455356|10131|10155|0.997637|44.9468|44.8406|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|69_subtipo_curso|1546074|18275|18299|0.998688|84.6005|84.4895|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|70_tipo_da_oferta|411464|2643|2667|0.991001|155.681|154.28|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|71_tipo_do_local_da_oferta|393745|2348|2372|0.989882|167.694|165.997|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|72_total_conf_freq_aluno|341954|36537|36380|1.00432|9.35912|9.39951|string|target|Dict_Sharing|27|62|157.932992|9.381711|155.693025|15.498278|-146|14385|-1|-1|1|26|-1|-1|-1|-1|-1.000000|175|200|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|22064|36368|-1|-1|-1|-1||34|71
Uberlandia_1|0|73_total_freq_aluno|262144|36120|36144|0.999336|7.25759|7.25277|integer|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|74_transferencia_renda|394980|2201|2220|0.991441|179.455|177.919|string|source|Dict_Sharing|64|17|179.454793|38.485537|179.454793|154.690476|0|7609|-1|-1|3|1|-1|-1|-1|-1|-1.000000|54|75|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1700|2520|2160|-1|-1|-1|-1||73|19
Uberlandia_1|0|75_turno|609699|16435|106553|0.154242|37.0976|5.72203|string|source|Dict_Sharing|65|2|37.097597|1.744301|8.145720|3.317271|-58414|90257|-1|-1|3|5057|-1|-1|-1|-1|-1.000000|58446|90152|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|60479|100088|72905|-1|-1|-1|-1||74|2
Uberlandia_1|0|76_uf_da_ue|393220|41465|31116|1.33259|9.48318|12.6372|string|target|Dict_Sharing|67|66|9.483179|9.483179|9.483179|14.856430|0|14997|-1|-1|27|27|-1|-1|-1|-1|-1.000000|166|182|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|26468|31104|-1|-1|-1|-1||76|75
Uberlandia_1|0|77_uf_do_local_da_oferta|393220|41465|31299|1.3248|9.48318|12.5633|string|source|Dict_Sharing|67|66|9.483179|9.483179|9.483179|14.856430|0|14997|-1|-1|27|27|-1|-1|-1|-1|-1.000000|166|182|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|26468|31104|-1|-1|-1|-1||76|75
Uberlandia_1|0|78_unidade_demandante|399510|10915|2464|4.42979|36.6019|162.139|string|target|Dict_Sharing|23|68|37.150404|36.981394|35.601202|125.159774|-458|7611|-1|-1|6|12|-1|-1|-1|-1|-1.000000|756|777|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1672|1424|3192|2452|-1|-1|-1|-1||30|77
Uberlandia_1|0|79_vagas|262144|50849|54933|0.925655|5.15534|4.77207|integer|source|Dict_Sharing|69|15|5.155342|2.772221|4.301321|3.271402|-10095|14429|-1|-1|62|2535|-1|-1|-1|-1|-1.000000|10344|10356|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|80132|84976|-1|-1|-1|-1||78|17
Uberlandia_1|0|80_valor_hora_aula_proposto|517492|48419|48443|0.999505|10.6878|10.6825|string|None|None||||||||||||||||||||||||||||||||||||
Uberlandia_1|0|81_Calculation_838513978982854656|2253041|55746|55771|0.999552|40.4162|40.3981|string|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|1_ACCESS|262144|1356|1380|0.982609|193.322|189.959|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|2_ACR|262144|1952|1976|0.987854|134.295|132.664|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|3_ADJHSG|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|4_ADJINC|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|5_ADJINC1|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|6_AGEP|262144|53627|53652|0.999534|4.88828|4.88601|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|7_AGS|262144|1839|1863|0.987118|142.547|140.711|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|8_ANC1P|262144|68313|57001|1.19845|3.8374|4.59894|integer|source|Dict_Sharing|7|8|3.837396|3.840319|3.836272|8.623158|-20|37861|-1|-1|213|171|-1|-1|-1|-1|-1.000000|872|884|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|30400|45856|-1|-1|-1|-1||7|8
USCensus_1|0|9_ANC2P|262144|68261|45868|1.48821|3.84032|5.71518|integer|target|Dict_Sharing|7|8|3.837396|3.840319|3.836272|8.623158|-20|37861|-1|-1|213|171|-1|-1|-1|-1|-1.000000|872|884|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|30400|45856|-1|-1|-1|-1||7|8
USCensus_1|0|10_ANC|262144|16164|16201|0.997716|16.2178|16.1807|integer|source|Dict_Sharing|9|28|16.216765|15.551970|16.213756|31.326960|-3|8488|-1|-1|4|3|-1|-1|-1|-1|-1.000000|20|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|242|8368|10528|-1|-1|-1|-1||9|28
USCensus_1|0|11_BATH|262144|218|242|0.900826|1202.5|1083.24|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|12_BDSP|262144|1748|1772|0.986456|149.968|147.937|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|13_BLD|262144|1812|1836|0.986928|144.671|142.78|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|14_BROADBND|262144|1984|2008|0.988048|132.129|130.55|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|15_BUS|262144|934|958|0.974948|280.668|273.637|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|16_CITWP|262144|6056|6080|0.996053|43.2867|43.1158|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|17_CIT|262144|12405|14304|0.86724|21.1321|18.3266|integer|target|Dict_Sharing|26|16|9.850224|21.132124|9.848743|54.161983|-3|7565|-1|-1|8|5|-1|-1|-1|-1|-1.000000|36|48|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|4840|14292|-1|-1|-1|-1||26|16
USCensus_1|0|18_COMPOTHX|262144|1134|1158|0.979275|231.168|226.377|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|19_CONP|262144|809|833|0.971188|324.035|314.699|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|20_COW|262144|9196|12349|0.744676|28.5063|21.228|integer|source|Dict_Sharing|19|37|28.680963|10.733928|25.011354|14.638374|-1341|6514|-1|-1|9|5|-1|-1|-1|-1|-1.000000|36|48|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|41312|1814|17908|22440|-1|-1|-1|-1||19|37
USCensus_1|0|21_DDRS|262144|17172|10481|1.63839|15.2658|25.0114|integer|source|Dict_Sharing|20|27|15.518825|15.708533|14.390075|31.568401|-1325|8384|-1|-1|3|3|-1|-1|-1|-1|-1.000000|12|24|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|242|1304|8304|11404|-1|-1|-1|-1||20|27
USCensus_1|0|22_DEAR|262144|2838|2862|0.991614|92.3693|91.5947|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|23_DECADE|262144|13128|13152|0.998175|19.9683|19.9319|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|24_DEYE|262144|3490|3514|0.99317|75.1129|74.5999|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|25_DIALUP|262144|1466|1490|0.983893|178.816|175.936|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|26_DIS|262144|7089|7125|0.994947|36.979|36.7921|integer|source|Dict_Sharing|25|31|36.978982|15.485822|36.958128|31.341942|-3|8564|-1|-1|2|3|-1|-1|-1|-1|-1.000000|12|24|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|242|8364|10496|-1|-1|-1|-1||25|31
USCensus_1|0|27_DIVISION|262144|26613|26701|0.996704|9.85022|9.81776|integer|source|Dict_Sharing|26|16|9.850224|21.132124|9.848743|54.161983|-3|7565|-1|-1|8|5|-1|-1|-1|-1|-1.000000|36|48|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|4840|14292|-1|-1|-1|-1||26|16
USCensus_1|0|28_DOUT|262144|17636|11416|1.54485|14.8641|22.9629|integer|target|Dict_Sharing|20|27|15.518825|15.708533|14.390075|31.568401|-1325|8384|-1|-1|3|3|-1|-1|-1|-1|-1.000000|12|24|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|242|1304|8304|11404|-1|-1|-1|-1||20|27
USCensus_1|0|29_DPHY|262144|17136|10540|1.62581|15.2979|24.8713|integer|target|Dict_Sharing|9|28|16.216765|15.551970|16.213756|31.326960|-3|8488|-1|-1|4|3|-1|-1|-1|-1|-1.000000|20|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|242|8368|10528|-1|-1|-1|-1||9|28
USCensus_1|0|30_DRATX|262144|11062|11086|0.997835|23.6977|23.6464|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|31_DRAT|262144|3492|3516|0.993174|75.0699|74.5575|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|32_DREM|262144|17208|10508|1.63761|15.2338|24.9471|integer|target|Dict_Sharing|25|31|36.978982|15.485822|36.958128|31.341942|-3|8564|-1|-1|2|3|-1|-1|-1|-1|-1.000000|12|24|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|242|8364|10496|-1|-1|-1|-1||25|31
USCensus_1|0|33_DRIVESP|262144|5974|5998|0.995999|43.8808|43.7052|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|34_DSL|262144|1984|2008|0.988048|132.129|130.55|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|35_ELEP|262144|3891|3916|0.993616|67.3719|66.9418|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|36_ENG|262144|18373|20293|0.905386|14.2679|12.918|integer|target|Dict_Sharing|129|35|60.235294|25.791421|50.951215|59.148014|-793|5732|-1|-1|2|5|-1|-1|-1|-1|-1.000000|20|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|55656|4432|20281|-1|-1|-1|-1||129|35
USCensus_1|0|37_ESP|262144|992|1016|0.976378|264.258|258.016|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|38_ESR|262144|25754|22452|1.14707|10.1788|11.6758|integer|target|Dict_Sharing|19|37|28.680963|10.733928|25.011354|14.638374|-1341|6514|-1|-1|9|5|-1|-1|-1|-1|-1.000000|36|48|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|41312|1814|17908|22440|-1|-1|-1|-1||19|37
USCensus_1|0|39_FACCESSP|262144|648|672|0.964286|404.543|390.095|integer|None|None||||||||||||||||||||||||||||||||||||
