Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
CommonGovernment_1|0|Dict_1toN|22|16|23_description|17_code|string|string|2864853|393220|29020|2566|98.72|153.242|39706|41423|72.1516|9.49279|2.56851|Dict_1toN|22|16|72.151640|9.492794|72.151640|156.412092|0|38909|-1|-1|44|44|-1|-1|-1|-1|-1.000000|264|284|0.943662|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|180|192|-1|-1|
CommonGovernment_1|0|Dict_1toN|22|49|23_description|50_short_name|string|string|2864853|530086|29020|2658|98.72|199.43|39706|37603|72.1516|14.0969|2.44046|Dict_1toN|22|49|72.151640|14.096907|72.151640|203.409823|0|34997|BP|-1|44|44|-1|-1|-1|-1|-1.000000|356|376|0.957447|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|180|192|-1|-1|
CommonGovernment_1|0|Dict_1toN|28|26|29_funding_agency_name|27_funding_agency|string|string|2883588|524256|29281|2922|98.4798|179.417|39475|41987|73.0485|12.4862|2.52964|Dict_1toN|28|26|73.048461|12.492101|73.048461|188.989185|0|39193|BP|-1|42|45|-1|-1|-1|-1|-1.000000|360|380|0.957895|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|9|2224|2340|172|184|-1|-1|
CommonGovernment_1|0|Dict_1toN|32|29|33_level1_category|30_gsadollar|string|double|1793319|524288|17528|66854|102.312|7.84228|11506|62521|155.859|8.38579|0.877284|Dict_1toN|32|29|155.859465|8.385790|155.859465|9.370652|0|6571|BP|-1|10|5814|-1|-1|-1|-1|-1.000000|48272|47532|0.999748|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|7616|19248|44|56|-1|-1|
CommonGovernment_1|0|Dict_1toN|35|34|36_naics_name|35_naics_code|string|string|2555908|655364|94556|12074|27.0306|54.2789|102170|84371|25.0162|7.76765|1.74942|Dict_1toN|35|34|25.016228|7.767645|25.016228|56.081123|0|72685|BP|-1|673|688|-1|-1|-1|-1|-1.000000|6880|6900|0.997681|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2092|2448|2696|2708|-1|-1|
CommonGovernment_1|0|Dict_1toN|43|44|44_psc_code|45_psc_code_description|string|string|524292|3211051|72633|45223|7.21837|71.0048|83543|117352|6.27571|27.3626|1.70458|Dict_1toN|43|44|6.275714|27.362559|6.275714|71.086560|0|72181|-1|-1|774|774|-1|-1|-1|-1|-1.000000|40001|40021|0.999600|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|3100|3112|-1|-1|
CommonGovernment_1|0|Dict_1toN|43|41|44_psc_code|42_prod_or_serv_code|string|string|524292|524292|72633|11414|7.21837|45.9341|83543|83543|6.27571|6.27571|1.98801|Dict_1toN|43|41|6.275714|6.275714|6.275714|46.144341|0|72181|-1|-1|774|774|-1|-1|-1|-1|-1.000000|6192|6212|0.997424|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|3100|3112|-1|-1|
CommonGovernment_1|0|Dict_1toN|43|42|44_psc_code|43_prod_or_serv_code_desc|string|string|524292|2555908|72633|35408|7.21837|72.1845|83543|104517|6.27571|24.4545|1.74064|Dict_1toN|43|42|6.275714|24.454472|6.275714|50.780974|0|54185|-1|-1|774|718|-1|-1|-1|-1|-1.000000|45162|30206|0.999470|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|3100|3112|-1|-1|
CommonGovernment_1|0|Dict_1toN|43|45|44_psc_code|46_psc_key|string|integer|524292|262144|72633|8310|7.21837|31.5456|83543|57213|6.27571|4.5819|1.73895|Dict_1toN|43|45|6.275714|4.581816|6.275714|31.713525|0|48947|BP|-1|774|774|-1|-1|-1|-1|-1.000000|3096|3108|0.996139|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|3100|3112|-1|-1|
CommonGovernment_1|0|Dict_1toN|47|48|48_refidvid_agencyid|49_refidvid_piid|string|string|471477|852267|24710|207751|19.0804|4.10235|41684|229222|11.3107|3.71809|1.16538|Dict_1toN|47|48|11.310743|3.747909|11.310743|4.497333|0|37893|BP|-1|109|9183|-1|-1|-1|-1|-1.000000|147967|147889|0.999892|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1016|41080|59392|440|452|-1|-1|
CommonGovernment_1|0|Dict_1toN|50|18|51_signeddate|19_contract_signeddate|string|string|1507332|1572868|67355|5990|22.3789|262.582|66193|66331|22.7718|23.7124|1.80686|Dict_1toN|50|18|22.771773|23.712412|22.771773|264.881778|0|60393|BP|-1|138|138|-1|-1|-1|-1|-1.000000|3312|3332|0.995198|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|556|568|-1|-1|
