Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Rentabilidad_1|0|80_PREVENTA NCB: Costo de Prevendedor NCB|524288|120|144|0.833333|4369.07|3640.89|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|81_PREVENTA NCB: Tiempos de Venta + Traslado Preventa NCB|524288|120|144|0.833333|4369.07|3640.89|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|82_PREVENTA: Costo de Prevendedor Normal|524288|117084|110029|1.06412|4.47788|4.765|double|source|Dict_1toN|79|122|4.477841|3.929694|4.477841|9.696468|0|79347|BP|-1|3014|4536|-1|-1|-1|-1|-1.000000|36288|36300|0.999669|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|5704|9304|12060|12072|-1|-1||81|124
Rentabilidad_1|0|83_PREVENTA: Tiempos de Venta + Traslado Preventa Normal|524288|44322|24566|1.8042|11.8291|21.342|double|target|Dict_1toN|44|80|23.079740|11.829069|23.079740|23.790181|0|22284|BP|-1|10|202|-1|-1|-1|-1|-1.000000|2656|1812|0.993377|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|19320|22680|44|56|-1|-1||44|82
Rentabilidad_1|0|84_Población Distribuidor GVF_GVI|851972|13|37|0.351351|65536.3|23026.3|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|85_Precio Prom. CF|524288|523985|524009|0.999954|1.00058|1.00053|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|86_Precio Prom. CU|524288|523985|524009|0.999954|1.00058|1.00053|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|87_REPARTO: Costo Supervisores|524288|427945|427969|0.999944|1.22513|1.22506|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|88_REPARTO: Costo de Bodegas Secundarias|524288|4513|4537|0.99471|116.173|115.558|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|89_REPARTO: Costo de Depreciación|524288|520044|520069|0.999952|1.00816|1.00811|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|90_REPARTO: Costo de Mantenimiento|524288|265505|265529|0.99991|1.97468|1.9745|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|91_REPARTO: Devoluciones|524288|524097|524121|0.999954|1.00036|1.00032|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|92_REPARTO: Merma de Ruta|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|93_REPARTO: Rutas Dinamicas- Costos Fijos|524288|524193|524217|0.999954|1.00018|1.00014|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|94_REPARTO: Rutas Dinamicas- Costos Variables|524288|522288|522313|0.999952|1.00383|1.00378|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|95_REPARTO: Rutas Fijas- Costos Fijos|524288|8|32|0.25|65536|16384|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|96_REPARTO: Rutas Fijas- Costos Variables|524288|8|32|0.25|65536|16384|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|97_REPARTO: Tiempos de Reparto Fijo + Variable|524288|407425|407449|0.999941|1.28683|1.28676|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|98_REPARTO: Visitas de Reparto Acumulado Ene-May|262144|49636|49660|0.999517|5.28133|5.27878|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|99_Razón Social|1541441|783654|783678|0.999969|1.96699|1.96693|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|100_Rentabilidad|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|101_Ruta CO|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|102_Ruta ED|262616|2561|2585|0.990716|102.544|101.592|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|103_Ruta PR NCB|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|104_Ruta PR|655148|78671|1077|73.0464|8.32769|608.308|string|target|Equality|107|101|8.348267|8.332354|8.348267|850.805195|0|77856|DICT|-1|692|700|40|70|77|1012|0.972332|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|36|-1|-1|-1|-1|-1|44||109|103
Rentabilidad_1|0|105_Ruta TA NCB|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|106_Ruta TA|367976|20903|5656|3.69572|17.604|65.0594|string|target|Dict_1toN|130|103|28.970990|18.626981|28.970990|86.177049|0|15485|BP|-1|97|90|-1|-1|-1|-1|-1.000000|1068|1170|0.986325|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|47898|2792|4064|392|404|-1|-1||132|105
Rentabilidad_1|0|107_Ruta de Reparto NCB|262220|2162|2152|1.00465|121.286|121.849|string|source|Dict_1toN|104|69|123.281617|36.894331|123.281617|147.226616|0|7865|BP|-1|1|2|-1|-1|-1|-1|-1.000000|12|32|0.500000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65527|3007|2592|2656|8|20|-1|-1||106|71
Rentabilidad_1|0|108_Ruta de Reparto|655364|75865|44176|1.71734|8.63856|14.8353|string|target|Dict_1toN|49|105|12.913974|8.638555|12.913974|16.387377|0|35873|BP|-1|31|567|-1|-1|-1|-1|-1.000000|5670|5690|0.997188|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|34176|38328|128|140|-1|-1||49|107
Rentabilidad_1|0|109_Ruta de Venta NCB|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|110_Ruta de Venta|655364|78503|78527|0.999694|8.34827|8.34572|string|source|Equality|107|101|8.348267|8.332354|8.348267|850.805195|0|77856|DICT|-1|692|700|40|70|77|1012|0.972332|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|36|-1|-1|-1|-1|-1|44||109|103
Rentabilidad_1|0|111_Sede Foraneo Sintec|524292|8|32|0.25|65536.5|16384.1|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|112_Sede_Foráneo|545304|9474|9498|0.997473|57.5579|57.4125|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|113_T1: Cedis Propio|524288|524053|524077|0.999954|1.00045|1.0004|double|source|Equality|110|121|1.000448|1.000448|1.000448|2496.380952|0|523842|FREQUENCY|-1|64307|64307|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||112|123
Rentabilidad_1|0|114_T1: Distruidor Tercero|524288|8|32|0.25|65536|16384|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|115_TELEVENTA OFIC: Costo Televendedor Normal|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|116_TELEVENTA OFIC: Tiempos de Venta|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|117_TELEVENTA: Costo Televendedor NCB|262144|116|140|0.828571|2259.86|1872.46|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|118_TELEVENTA: Costo de Televendedor Normal|524288|12005|12029|0.998005|43.6725|43.5853|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|119_TELEVENTA: Tiempos de Venta Televenta NCB|262144|116|140|0.828571|2259.86|1872.46|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|120_TELEVENTA: Tiempos de Venta Televenta Normal|524288|4578|4602|0.994785|114.523|113.926|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|121_TOTAL BODEGA C_ARRIENDOS|524288|523749|523773|0.999954|1.00103|1.00098|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|122_TOTAL MERCADEO|524288|503158|503182|0.999952|1.04199|1.04195|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|123_TOTAL REPARTO|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|124_TOTAL T1|524288|524053|21|24954.9|1.00045|24966.1|double|target|Equality|110|121|1.000448|1.000448|1.000448|2496.380952|0|523842|FREQUENCY|-1|64307|64307|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||112|123
Rentabilidad_1|0|125_TOTAL VENTA|524288|133417|57694|2.31249|3.92969|9.08739|double|target|Dict_1toN|79|122|4.477841|3.929694|4.477841|9.696468|0|79347|BP|-1|3014|4536|-1|-1|-1|-1|-1.000000|36288|36300|0.999669|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|5704|9304|12060|12072|-1|-1||81|124
Rentabilidad_1|0|126_Total CdS|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|127_Tradicional_ Moderno|919378|17010|2543|6.68895|54.0493|361.533|string|target|Dict_1toN|24|124|26.534990|54.049265|26.534990|226.894867|0|12958|BP|-1|12|3|-1|-1|-1|-1|-1.000000|1854|281|0.943060|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|42623|0|2128|2180|52|64|-1|-1||24|126
Rentabilidad_1|0|128_UO|524292|26035|27305|0.953488|20.138|19.2013|string|source|Dict_1toN|125|45|20.137968|15.508386|20.137968|114.624399|0|29233|BP|-1|18|29|-1|-1|-1|-1|-1.000000|312|260|0.938462|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|4168|4392|76|88|-1|-1||127|45
Rentabilidad_1|0|129_Util. Bruta|524288|328373|328397|0.999927|1.59662|1.59651|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|130_VENTA:  MERMA DE VENTA|524288|135137|69962|1.93158|3.87968|7.4939|double|target|Dict_1toN|134|127|6.238776|3.879678|6.238776|8.661050|0|74603|BP|-1|962|4776|-1|-1|-1|-1|-1.000000|38208|38228|0.999686|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|18456|27852|3852|3864|-1|-1||136|129
Rentabilidad_1|0|131_VENTA: Coord, OL, Merc. 14|262144|314|338|0.928994|834.854|775.574|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|132_VENTA: Costo Renta Equipo Televenta NCB|262144|116|140|0.828571|2259.86|1872.46|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|133_VENTA: Costo Renta de Equipo Televenta Normal|524288|18097|17281|1.04722|28.971|30.339|double|source|Dict_1toN|130|103|28.970990|18.626981|28.970990|86.177049|0|15485|BP|-1|97|90|-1|-1|-1|-1|-1.000000|1068|1170|0.986325|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|47898|2792|4064|392|404|-1|-1||132|105
Rentabilidad_1|0|134_VENTA: Costo Total Mercaderistas|524288|2850|2874|0.991649|183.961|182.424|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|135_VENTA: Costo de Handheld Rutas Autoventa|524288|8|32|0.25|65536|16384|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|136_VENTA: Costo de Handheld Rutas NCBs|524288|120|144|0.833333|4369.07|3640.89|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|137_VENTA: Costo de Handheld Rutas Preventa|524288|84037|83013|1.01234|6.23878|6.31573|double|source|Dict_1toN|134|127|6.238776|3.879678|6.238776|8.661050|0|74603|BP|-1|962|4776|-1|-1|-1|-1|-1.000000|38208|38228|0.999686|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|18456|27852|3852|3864|-1|-1||136|129
Rentabilidad_1|0|138_VENTA: Costos EDI|524288|386|410|0.941463|1358.26|1278.75|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|139_VENTA: Descuentos Lista de Precios|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|140_Zona|393220|9873|9897|0.997575|39.8278|39.7312|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|141_GEC (group)|328206|16578|10180|1.62849|19.7977|32.2403|string|source|Dict_1toN|138|41|19.797684|13.771652|19.797684|144.775474|0|21565|BP|-1|5|8|-1|-1|-1|-1|-1.000000|45|65|0.753846|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2180|2248|24|36|-1|-1||140|41
Romance_1|0|1_F1|262144|177533|177557|0.999865|1.47659|1.47639|integer|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|2_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|3_caption|6341374|3829414|3829438|0.999994|1.65596|1.65595|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|4_created_time|262144|204024|189020|1.07938|1.28487|1.38686|integer|target|DFOR|10|3|60.769598|1.289191|60.769598|1.436177|0|20811|BP|BP|5|51943|-1|-1|-1|-1|-1.000000|21|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|1463151197|1|13533|182508|188972|-1|-1|-1|-1||10|3
Romance_1|0|5_id|2110178|1048752|1048776|0.999977|2.01208|2.01204|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|6_lat|524288|142458|142482|0.999832|3.6803|3.67968|double|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|7_link|2835925|1115017|1115041|0.999978|2.54339|2.54334|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|8_lng|524288|146218|146242|0.999836|3.58566|3.58507|double|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|9_location|1230105|413477|413501|0.999942|2.97503|2.97485|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|10_tags|6338517|2799620|2799644|0.999991|2.26406|2.26404|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|11_term|827135|13620|4142|3.28827|60.7294|199.695|string|source|DFOR|10|3|60.769598|1.289191|60.769598|1.436177|0|20811|BP|BP|5|51943|-1|-1|-1|-1|-1.000000|21|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|1463151197|1|13533|182508|188972|-1|-1|-1|-1||10|3
SalariesFrance_1|0|1_A129|524292|54335|1610|33.7484|9.64925|325.647|string|target|Dict_1to1|3|0|64.293527|9.649250|64.293527|333.307057|0|52762|BP|-1|129|129|0|0|0|-1|-1.000000|528|528|0.977273|1033|1052|0.984791|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||3|0
SalariesFrance_1|0|2_A129_LIBCOURT|2551483|57231|59585|0.960493|44.5822|42.8209|string|source|Dict_1to1|1|2|44.582184|23.459328|44.582184|413.397106|0|51694|BP|-1|129|126|0|0|0|-1|-1.000000|528|545|0.946789|2570|2589|0.993820|-1.000000|-1|-1|-1|-1|0|916|-1|-1|-1|-1|-1|116||1|2
SalariesFrance_1|0|3_A129_LIBCOURT_PJ|1285665|54920|3280|16.7439|23.4098|391.971|string|target|Dict_1to1|1|2|44.582184|23.459328|44.582184|413.397106|0|51694|BP|-1|129|126|0|0|0|-1|-1.000000|528|545|0.946789|2570|2589|0.993820|-1.000000|-1|-1|-1|-1|0|916|-1|-1|-1|-1|-1|116||1|2
SalariesFrance_1|0|4_A129_LIB|3818264|59387|62006|0.957762|64.2946|61.5789|string|source|Dict_1to1|3|0|64.293527|9.649250|64.293527|333.307057|0|52762|BP|-1|129|129|0|0|0|-1|-1.000000|528|528|0.977273|1033|1052|0.984791|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||3|0
SalariesFrance_1|0|5_A88|393220|48734|49169|0.991153|8.0687|7.99732|string|source|Dict_1to1|4|5|8.068534|58.188733|8.068534|682.054534|0|48954|BP|-1|88|88|0|0|0|-1|-1.000000|364|364|0.967033|4190|4209|0.996199|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||4|5
SalariesFrance_1|0|6_A88_LIB|3114261|53520|4603|11.6272|58.1887|676.572|string|target|Dict_1to1|4|5|8.068534|58.188733|8.068534|682.054534|0|48954|BP|-1|88|88|0|0|0|-1|-1.000000|364|364|0.967033|4190|4209|0.996199|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||4|5
SalariesFrance_1|0|7_ADECCO_NB_CANDIDATS|524288|67034|71010|0.944008|7.82123|7.3833|double|source|Dict_Sharing|6|7|8.912673|7.411374|8.316619|10.739205|-4216|21920|-1|-1|396|867|-1|-1|-1|-1|-1.000000|7384|7396|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|30779|34100|48820|73793|-1|-1|-1|-1||6|7
SalariesFrance_1|0|8_ADECCO_NB_CAND_METIERS_PROCHES|524288|78950|73805|1.06971|6.64076|7.10369|double|target|Dict_Sharing|6|7|8.912673|7.411374|8.316619|10.739205|-4216|21920|-1|-1|396|867|-1|-1|-1|-1|-1.000000|7384|7396|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|30779|34100|48820|73793|-1|-1|-1|-1||6|7
SalariesFrance_1|0|9_ADECCO_SALAIRES_BRUTS|524288|148810|8230|18.0814|3.5232|63.7045|double|target|Equality|23|8|3.415357|3.728907|3.415357|2496.380952|0|140390|DICT|-1|7884|6423|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|20489|24951|-1|-1|-1|-1|-1|8209||23|8
SalariesFrance_1|0|10_AG_25_29|524288|228671|228695|0.999895|2.29276|2.29252|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|11_AG_30_39|524288|280399|280423|0.999914|1.86979|1.86963|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|12_AG_40_49|524288|286503|286527|0.999916|1.82996|1.8298|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|13_AG_50_54|524288|244575|244599|0.999902|2.14367|2.14346|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|14_AG_M25|524288|214703|214727|0.999888|2.44192|2.44165|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|15_AG_P55|524288|247239|247263|0.999903|2.12057|2.12037|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|16_APPRENTI|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|17_BMO_DIFFICILE|524288|248239|248263|0.999903|2.11203|2.11182|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|18_BMO_INTENTIONS|524288|295567|295591|0.999919|1.77384|1.77369|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|19_BMO_SAISON|524288|165663|165687|0.999855|3.16479|3.16433|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|20_CODGEO_PRINCIPAL|589828|70775|54761|1.29243|8.33385|10.771|string|source|Dict_1to1|19|55|8.333847|12.109351|8.333847|173.751165|0|74458|BP|-1|304|304|0|0|0|-1|-1.000000|1228|1228|0.990228|4338|4357|0.996328|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||19|55
SalariesFrance_1|0|21_CP_PRINCIPAL|572990|73156|53293|1.37271|7.83244|10.7517|string|target|Dict_1toN|45|20|247.957186|8.150524|247.957186|12.432790|0|24214|BP|-1|13|301|-1|-1|-1|-1|-1.000000|2773|2724|0.994126|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1419|43240|50483|56|68|-1|-1||45|20
SalariesFrance_1|0|22_Calculation_163536984210948109|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|23_Calculation_392657618632466432|524288|373727|373751|0.999936|1.40286|1.40277|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|24_Calculation_393783518250995712|524288|161718|161742|0.999852|3.24199|3.24151|double|source|Equality|23|8|3.415357|3.728907|3.415357|2496.380952|0|140390|DICT|-1|7884|6423|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|20489|24951|-1|-1|-1|-1|-1|8209||23|8
SalariesFrance_1|0|25_EMBAUCHES_GLOBAL|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|26_EMBAUCHES_NM1|524288|344207|344231|0.99993|1.52318|1.52307|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|27_EMBAUCHES_NP1|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|28_EMBAUCHE_CDD|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|29_EMBAUCHE_CDI|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|30_EMPSAL_NM1|524288|377207|377231|0.999936|1.38992|1.38983|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|31_EMPSAL_NP1|524288|378143|378167|0.999937|1.38648|1.38639|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|32_FEMMES|524288|369015|369039|0.999935|1.42078|1.42068|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|33_HOMMES|524288|376319|376343|0.999936|1.3932|1.39311|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|34_INTERIM_NM1|524288|171135|171159|0.99986|3.06359|3.06316|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|35_INTERIM_NP1|524288|175055|175079|0.999863|2.99499|2.99458|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|36_LIBDOM1|2200150|23565|23589|0.998983|93.3652|93.2702|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|37_LIBDOM2|1692542|46723|39089|1.1953|36.225|43.2997|string|source|Dict_1toN|36|48|36.262282|9.324491|36.262282|24.392575|0|35560|BP|-1|96|400|-1|-1|-1|-1|-1.000000|3600|3620|0.995580|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|10609|10609|18000|22592|388|400|-1|-1||36|48
SalariesFrance_1|0|38_LIBELLES_ROME_BONNE_FORMATION|2179962|79254|19881|3.98642|27.506|109.651|string|target|Dict_1toN|49|37|27.791359|27.522688|27.791359|110.204843|0|59425|BP|-1|400|400|-1|-1|-1|-1|-1.000000|16107|16127|0.999008|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|10609|10609|2052|2120|1604|1616|-1|-1||49|37
SalariesFrance_1|0|39_LIBROME_MINUSCULE|2209024|79534|71552|1.11156|27.7746|30.873|string|source|Dict_1toN|38|51|27.791359|3.609183|27.791359|6.165048|0|60223|BP|-1|400|6969|-1|-1|-1|-1|-1.000000|61272|57548|0.999791|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|10609|21260|22148|48633|1604|1616|-1|-1||38|51
SalariesFrance_1|0|40_Latitude|524288|267526|267550|0.99991|1.95976|1.95959|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|41_Longitude|524288|266118|266142|0.99991|1.97013|1.96996|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|42_NB_DE_PE|262144|63205|63229|0.99962|4.14752|4.14595|integer|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|43_NB_ETS|262144|33948|33972|0.999294|7.72193|7.71647|integer|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|44_NOM_PAGES_JAUNES|1207746|80500|6131|13.13|15.0031|196.99|string|target|Dict_1to1|54|43|6.927108|15.003056|6.927108|198.186085|0|74406|BP|-1|304|304|0|0|0|-1|-1.000000|1228|1228|0.990228|4854|4873|0.996717|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||54|43
SalariesFrance_1|0|45_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|46_REG_LIB|1575272|6353|6395|0.993432|247.957|246.329|string|source|Dict_1toN|45|20|247.957186|8.150524|247.957186|12.432790|0|24214|BP|-1|13|301|-1|-1|-1|-1|-1.000000|2773|2724|0.994126|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1419|43240|50483|56|68|-1|-1||45|20
SalariesFrance_1|0|47_RENSEIGNE|327684|8965|8989|0.99733|36.5515|36.4539|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|48_REPERE1 (copie)|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|49_ROME|536783|57614|26630|2.1635|9.31688|20.1571|string|target|Dict_1toN|36|48|36.262282|9.324491|36.262282|24.392575|0|35560|BP|-1|96|400|-1|-1|-1|-1|-1.000000|3600|3620|0.995580|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|10609|10609|18000|22592|388|400|-1|-1||36|48
SalariesFrance_1|0|50_ROME_LIB|2209024|79534|71552|1.11156|27.7746|30.873|string|source|Dict_1toN|49|37|27.791359|27.522688|27.791359|110.204843|0|59425|BP|-1|400|400|-1|-1|-1|-1|-1.000000|16107|16127|0.999008|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|10609|10609|2052|2120|1604|1616|-1|-1||49|37
SalariesFrance_1|0|51_SALAIRE_BRUT|524288|176050|176074|0.999864|2.97806|2.97766|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|52_SALAIRE_VF|524288|153474|107815|1.42349|3.41614|4.86285|double|target|Dict_1toN|38|51|27.791359|3.609183|27.791359|6.165048|0|60223|BP|-1|400|6969|-1|-1|-1|-1|-1.000000|61272|57548|0.999791|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|10609|21260|22148|48633|1604|1616|-1|-1||38|51
SalariesFrance_1|0|53_TK_SIRET|262144|17928|17952|0.998663|14.622|14.6025|integer|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|54_UIMM_FAMILLES|373130|3926|3950|0.993924|95.0408|94.4633|string|None|None||||||||||||||||||||||||||||||||||||
